_id,precio_unitario,cantidad,total_venta,descuento_pct,categoria,metodo_pago,fecha_venta,direccion_envio,comentario_cliente,nombre_producto
69d05657eadd846fd9970ce4,2003.43,20,39267.23,0.02,Belleza,Tarjeta de débito,2026-07-27,"{""calle"": ""Peatonal Salazar 126 Interior 689"", ""ciudad"": ""San Eduardo de la Montaña"", ""estado"": ""Morelos"", ""cp"": ""08373""}","Entrega rápida, el empaque estaba en buen estado.",Crema hidratante FPS 50
69d05657eadd846fd9970ce5,1202.84,18,15805.32,0.27,Ropa,Transferencia,2026-08-24,"{""calle"": ""Prolongación Norte Madrigal 342 Edif. 065 , Depto. 939"", ""ciudad"": ""Vieja República de Moldova"", ""estado"": ""Baja California Sur"", ""cp"": ""37748-1183""}","Excelente producto, llegó antes de lo esperado y en perfectas condiciones.",Sudadera con capucha
69d05657eadd846fd9970ce6,1916.2,7,11669.66,0.13,Libros,Tarjeta de débito,2026-10-17,"{""calle"": ""Diagonal Norte Rodrígez 548 Interior 525"", ""ciudad"": ""San Manuel los altos"", ""estado"": ""Michoacán de Ocampo"", ""cp"": ""28115""}","El producto es tal y como se describe, estoy muy satisfecho.",Marketing Digital 2024
69d05657eadd846fd9970ce7,413.16,12,3817.6,0.23,Libros,Tarjeta de crédito,2026-05-05,"{""calle"": ""Periférico Oaxaca 713 156"", ""ciudad"": ""San Margarita los altos"", ""estado"": ""Morelos"", ""cp"": ""70559""}","El producto es tal y como se describe, estoy muy satisfecho.",Novela bestseller año
69d05657eadd846fd9970ce8,1959.01,12,19511.74,0.17,Juguetes,Transferencia,2026-12-23,"{""calle"": ""Peatonal Coahuila de Zaragoza 865 Interior 056"", ""ciudad"": ""Vieja Papua Nueva Guinea"", ""estado"": ""Hidalgo"", ""cp"": ""05751-1717""}","Muy buena relación calidad-precio, lo recomiendo ampliamente.",Set Lego arquitectura
69d05657eadd846fd9970ce9,2545.12,20,44794.11,0.12,Juguetes,Tarjeta de crédito,2026-04-26,"{""calle"": ""Viaducto Malta 707 Interior 188"", ""ciudad"": ""San Eduardo los bajos"", ""estado"": ""Morelos"", ""cp"": ""49794""}","Excelente producto, llegó antes de lo esperado y en perfectas condiciones.",Set Lego arquitectura
69d05657eadd846fd9970cea,1387.99,11,10534.84,0.31,Deportes,Tarjeta de débito,2026-06-03,"{""calle"": ""Calle Vanegas 549 Interior 931"", ""ciudad"": ""San Eva los altos"", ""estado"": ""Tabasco"", ""cp"": ""93434-6950""}","Producto auténtico y de calidad, envío rápido y seguro.",Mancuernas ajustables
69d05657eadd846fd9970ceb,2123.97,3,5862.16,0.08,Deportes,PayPal,2026-12-17,"{""calle"": ""Circunvalación Ceja 309 Edif. 195 , Depto. 299"", ""ciudad"": ""San Ernesto de la Montaña"", ""estado"": ""Tabasco"", ""cp"": ""51633""}","Increíble producto, superó todas mis expectativas.",Colchoneta yoga antideslizante
69d05657eadd846fd9970cec,1170.97,7,7786.95,0.05,Belleza,Transferencia,2026-02-11,"{""calle"": ""Privada Sur Sepúlveda 530 Edif. 184 , Depto. 068"", ""ciudad"": ""Vieja Mónaco"", ""estado"": ""Chihuahua"", ""cp"": ""33175-2231""}","Segunda compra, siempre quedo satisfecho con este vendedor.",Kit maquillaje profesional
69d05657eadd846fd9970ced,1498.12,18,24808.87,0.08,Ropa,Transferencia,2026-12-01,"{""calle"": ""Calzada Fierro 822 906"", ""ciudad"": ""Nueva Rumania"", ""estado"": ""Distrito Federal"", ""cp"": ""71475-8038""}","Increíble producto, superó todas mis expectativas.",Vestido casual verano
69d05657eadd846fd9970cee,2653.03,11,18677.33,0.36,Ropa,Efectivo,2026-11-29,"{""calle"": ""Prolongación Castro 820 Edif. 871 , Depto. 918"", ""ciudad"": ""Nueva Eritrea"", ""estado"": ""Sinaloa"", ""cp"": ""42066""}","El producto es tal y como se describe, estoy muy satisfecho.",Playera algodón premium
69d05657eadd846fd9970cef,340.17,9,2234.92,0.27,Ropa,Tarjeta de crédito,2026-01-17,"{""calle"": ""Ampliación Oaxaca 037 Edif. 709 , Depto. 033"", ""ciudad"": ""San Marco Antonio los altos"", ""estado"": ""San Luis Potosí"", ""cp"": ""55178-2869""}","Increíble producto, superó todas mis expectativas.",Vestido casual verano
69d05657eadd846fd9970cf0,2115.97,13,24206.7,0.12,Hogar,Transferencia,2026-02-17,"{""calle"": ""Retorno Sur Fajardo 337 Edif. 573 , Depto. 538"", ""ciudad"": ""San Adalberto los bajos"", ""estado"": ""Oaxaca"", ""cp"": ""92115""}",Buen precio pero la calidad podría mejorar.,Lámpara LED escritorio
69d05657eadd846fd9970cf1,237.66,5,950.64,0.2,Alimentos,PayPal,2026-07-27,"{""calle"": ""Corredor Baja California 895 Edif. 695 , Depto. 284"", ""ciudad"": ""San Esmeralda los altos"", ""estado"": ""Querétaro"", ""cp"": ""91235""}",No cumplió del todo mis expectativas pero sirve para lo básico.,Snack saludable mixto
69d05657eadd846fd9970cf2,2888.6,8,18487.04,0.2,Deportes,PayPal,2026-07-14,"{""calle"": ""Circuito Bosnia y Herzegovina 931 Interior 220"", ""ciudad"": ""San Alta  Gracia los bajos"", ""estado"": ""Morelos"", ""cp"": ""52030-8458""}","Increíble producto, superó todas mis expectativas.",Colchoneta yoga antideslizante
69d05657eadd846fd9970cf3,1860.11,14,23437.39,0.1,Belleza,Transferencia,2026-07-13,"{""calle"": ""Calle Chávez 920 Edif. 201 , Depto. 077"", ""ciudad"": ""San Irma los bajos"", ""estado"": ""Sonora"", ""cp"": ""39382""}","Segunda compra, siempre quedo satisfecho con este vendedor.",Kit maquillaje profesional
69d05657eadd846fd9970cf4,521.24,9,3143.08,0.33,Belleza,Efectivo,2026-10-10,"{""calle"": ""Boulevard Norte Muro 273 Interior 085"", ""ciudad"": ""San Diego de la Montaña"", ""estado"": ""Aguascalientes"", ""cp"": ""04431-6745""}",El artículo es de buena calidad aunque el envío tardó un poco.,Kit maquillaje profesional
69d05657eadd846fd9970cf5,113.96,14,1196.58,0.25,Ropa,PayPal,2026-09-01,"{""calle"": ""Boulevard Sur Tamez 477 Edif. 491 , Depto. 782"", ""ciudad"": ""Nueva Malawi"", ""estado"": ""Oaxaca"", ""cp"": ""89602-2619""}","Excelente producto, llegó antes de lo esperado y en perfectas condiciones.",Sudadera con capucha
69d05657eadd846fd9970cf6,2913.55,14,35487.04,0.13,Hogar,Efectivo,2026-01-29,"{""calle"": ""Avenida Flórez 609 Interior 417"", ""ciudad"": ""San Gabriela los bajos"", ""estado"": ""Baja California Sur"", ""cp"": ""63008-0051""}",No cumplió del todo mis expectativas pero sirve para lo básico.,Silla ergonómica oficina
69d05657eadd846fd9970cf7,2464.35,2,3203.66,0.35,Hogar,Tarjeta de débito,2026-11-23,"{""calle"": ""Eje vial Comoras 539 648"", ""ciudad"": ""Vieja Haití"", ""estado"": ""Campeche"", ""cp"": ""37646-7443""}",Buen precio pero la calidad podría mejorar.,Set de sábanas 400 hilos
69d05657eadd846fd9970cf8,579,8,3242.4,0.3,Libros,Tarjeta de crédito,2026-01-05,"{""calle"": ""Calzada Jalisco 541 Interior 404"", ""ciudad"": ""San Teodoro de la Montaña"", ""estado"": ""Chihuahua"", ""cp"": ""81058""}","Producto auténtico y de calidad, envío rápido y seguro.",Novela bestseller año
69d05657eadd846fd9970cf9,809.33,9,4734.58,0.35,Deportes,Tarjeta de crédito,2026-12-26,"{""calle"": ""Circunvalación Namibia 718 Edif. 987 , Depto. 880"", ""ciudad"": ""San Amalia de la Montaña"", ""estado"": ""San Luis Potosí"", ""cp"": ""42369""}","El producto es tal y como se describe, estoy muy satisfecho.",Tenis running profesional
69d05657eadd846fd9970cfa,1339.4,12,10286.59,0.36,Juguetes,Tarjeta de débito,2026-03-29,"{""calle"": ""Calzada Norte Romo 616 Interior 730"", ""ciudad"": ""Vieja Saint Kitts y Nevis"", ""estado"": ""Hidalgo"", ""cp"": ""16494-8040""}","El producto es tal y como se describe, estoy muy satisfecho.",Muñeca articulada deluxe
69d05657eadd846fd9970cfb,2684.29,15,31406.19,0.22,Juguetes,Tarjeta de crédito,2026-02-12,"{""calle"": ""Peatonal Padilla 960 800"", ""ciudad"": ""San Soledad los bajos"", ""estado"": ""Yucatán"", ""cp"": ""68724""}",El artículo es de buena calidad aunque el envío tardó un poco.,Auto control remoto
69d05657eadd846fd9970cfc,2182.97,15,21611.4,0.34,Libros,Tarjeta de débito,2026-09-13,"{""calle"": ""Avenida Norte Osorio 155 Edif. 987 , Depto. 370"", ""ciudad"": ""Vieja Antigua y Barbuda"", ""estado"": ""Coahuila de Zaragoza"", ""cp"": ""76656-1711""}",No cumplió del todo mis expectativas pero sirve para lo básico.,Python para Ciencia de Datos
69d05657eadd846fd9970cfd,2109.44,2,3459.48,0.18,Juguetes,Tarjeta de débito,2026-08-11,"{""calle"": ""Calle Sinaloa 210 Interior 510"", ""ciudad"": ""San Abel los altos"", ""estado"": ""Sinaloa"", ""cp"": ""41056-5441""}","Entrega rápida, el empaque estaba en buen estado.",Muñeca articulada deluxe
69d05657eadd846fd9970cfe,913.18,18,11999.19,0.27,Ropa,Tarjeta de débito,2026-11-27,"{""calle"": ""Circuito Guatemala 549 Edif. 981 , Depto. 851"", ""ciudad"": ""San Elena de la Montaña"", ""estado"": ""Veracruz de Ignacio de la Llave"", ""cp"": ""93277-4491""}","Entrega rápida, el empaque estaba en buen estado.",Jeans slim fit
69d05657eadd846fd9970cff,1953.07,5,7031.05,0.28,Libros,Efectivo,2026-06-19,"{""calle"": ""Pasaje Samoa 343 Edif. 630 , Depto. 657"", ""ciudad"": ""Nueva Santa Lucía"", ""estado"": ""Querétaro"", ""cp"": ""02326""}",El artículo es de buena calidad aunque el envío tardó un poco.,Finanzas personales
69d05657eadd846fd9970d00,2167.41,13,22541.06,0.2,Ropa,Transferencia,2026-10-17,"{""calle"": ""Viaducto Ecuador 714 417"", ""ciudad"": ""Nueva Kenya"", ""estado"": ""Guanajuato"", ""cp"": ""28231-3768""}","Excelente producto, llegó antes de lo esperado y en perfectas condiciones.",Sudadera con capucha
69d05657eadd846fd9970d01,1250.64,8,7303.74,0.27,Deportes,Efectivo,2026-02-18,"{""calle"": ""Eje vial Belarús 531 620"", ""ciudad"": ""San Leonel los bajos"", ""estado"": ""Guerrero"", ""cp"": ""50283""}","Increíble producto, superó todas mis expectativas.",Mancuernas ajustables
69d05657eadd846fd9970d02,382.83,5,1244.2,0.35,Electrónica,Tarjeta de débito,2026-09-28,"{""calle"": ""Circunvalación Bahrein 699 836"", ""ciudad"": ""Vieja Saint Kitts y Nevis"", ""estado"": ""Distrito Federal"", ""cp"": ""70869-9495""}","Excelente producto, llegó antes de lo esperado y en perfectas condiciones.",Laptop Core i7 16GB
69d05657eadd846fd9970d03,1534.97,9,13123.99,0.05,Juguetes,PayPal,2026-01-22,"{""calle"": ""Circuito Norte Sevilla 531 Edif. 615 , Depto. 414"", ""ciudad"": ""Nueva Côte d'Ivoire"", ""estado"": ""Jalisco"", ""cp"": ""77121-0244""}","Segunda compra, siempre quedo satisfecho con este vendedor.",Muñeca articulada deluxe
69d05657eadd846fd9970d04,2978.91,7,17307.47,0.17,Deportes,Transferencia,2026-04-28,"{""calle"": ""Viaducto República Democrática del Congo 993 898"", ""ciudad"": ""Vieja Mauricio"", ""estado"": ""Tabasco"", ""cp"": ""54470""}","Producto auténtico y de calidad, envío rápido y seguro.",Bicicleta estática
69d05657eadd846fd9970d05,2843.64,17,44957.95,0.07,Electrónica,Efectivo,2026-04-19,"{""calle"": ""Calle Tlaxcala 358 235"", ""ciudad"": ""Nueva Montenegro"", ""estado"": ""Durango"", ""cp"": ""75685-3976""}","Producto auténtico y de calidad, envío rápido y seguro.",Auriculares Bluetooth
69d05657eadd846fd9970d06,2185.16,3,4719.95,0.28,Libros,Transferencia,2026-12-21,"{""calle"": ""Calle Sur Irizarry 518 Edif. 928 , Depto. 430"", ""ciudad"": ""San Samuel los bajos"", ""estado"": ""Michoacán de Ocampo"", ""cp"": ""82965-7138""}","Excelente producto, llegó antes de lo esperado y en perfectas condiciones.",Finanzas personales
69d05657eadd846fd9970d07,1839.44,10,11772.42,0.36,Juguetes,Efectivo,2026-10-18,"{""calle"": ""Calle Montemayor 949 Interior 303"", ""ciudad"": ""San Magdalena de la Montaña"", ""estado"": ""Coahuila de Zaragoza"", ""cp"": ""17508-4190""}","El producto es tal y como se describe, estoy muy satisfecho.",Set Lego arquitectura
69d05657eadd846fd9970d08,2755.82,9,19097.83,0.23,Alimentos,Tarjeta de crédito,2026-09-01,"{""calle"": ""Pasaje Márquez 440 Edif. 181 , Depto. 850"", ""ciudad"": ""Vieja Sudán"", ""estado"": ""Colima"", ""cp"": ""08726-3226""}","Muy buena relación calidad-precio, lo recomiendo ampliamente.",Café molido orgánico 500g
69d05657eadd846fd9970d09,821.58,12,6802.68,0.31,Hogar,Tarjeta de crédito,2026-05-19,"{""calle"": ""Eje vial Sur Apodaca 833 Interior 021"", ""ciudad"": ""Vieja República Centroafricana"", ""estado"": ""México"", ""cp"": ""62336-1577""}","Producto auténtico y de calidad, envío rápido y seguro.",Lámpara LED escritorio
69d05657eadd846fd9970d0a,197.26,1,191.34,0.03,Alimentos,PayPal,2026-01-24,"{""calle"": ""Callejón Antigua y Barbuda 076 Interior 181"", ""ciudad"": ""Nueva Liechtenstein"", ""estado"": ""Michoacán de Ocampo"", ""cp"": ""76390""}",El artículo es de buena calidad aunque el envío tardó un poco.,Suplemento vitamínico
69d05657eadd846fd9970d0b,1451.82,17,17523.47,0.29,Ropa,Tarjeta de crédito,2026-02-08,"{""calle"": ""Calzada Puebla 450 588"", ""ciudad"": ""Vieja Malta"", ""estado"": ""Campeche"", ""cp"": ""38368""}","Segunda compra, siempre quedo satisfecho con este vendedor.",Playera algodón premium
69d05657eadd846fd9970d0c,2857.39,17,37403.24,0.23,Deportes,Tarjeta de crédito,2026-12-17,"{""calle"": ""Continuación México 916 810"", ""ciudad"": ""Vieja Liberia"", ""estado"": ""Nuevo León"", ""cp"": ""43221""}",El artículo es de buena calidad aunque el envío tardó un poco.,Colchoneta yoga antideslizante
69d05657eadd846fd9970d0d,230.69,2,410.63,0.11,Ropa,Tarjeta de crédito,2026-05-24,"{""calle"": ""Corredor Micronesia 308 524"", ""ciudad"": ""Vieja Gabón"", ""estado"": ""Querétaro"", ""cp"": ""21266-6378""}",No cumplió del todo mis expectativas pero sirve para lo básico.,Sudadera con capucha
69d05657eadd846fd9970d0e,2686.19,11,28661.65,0.03,Belleza,Tarjeta de débito,2026-10-06,"{""calle"": ""Privada Norte Barajas 286 767"", ""ciudad"": ""San Frida los altos"", ""estado"": ""Michoacán de Ocampo"", ""cp"": ""38193-8996""}",No cumplió del todo mis expectativas pero sirve para lo básico.,Perfume floral 100ml
69d05657eadd846fd9970d0f,859.6,7,4873.93,0.19,Ropa,Transferencia,2026-10-16,"{""calle"": ""Eje vial Durango 940 Edif. 024 , Depto. 896"", ""ciudad"": ""San Asunción los bajos"", ""estado"": ""Tlaxcala"", ""cp"": ""40602""}",No cumplió del todo mis expectativas pero sirve para lo básico.,Vestido casual verano
69d05657eadd846fd9970d10,631.4,20,9344.72,0.26,Electrónica,Tarjeta de crédito,2026-12-03,"{""calle"": ""Cerrada Vanuatu 962 901"", ""ciudad"": ""Vieja Kuwait"", ""estado"": ""Baja California Sur"", ""cp"": ""11358""}","Increíble producto, superó todas mis expectativas.",Tablet 10 pulgadas
69d05657eadd846fd9970d11,881.41,4,2855.77,0.19,Belleza,Transferencia,2026-01-17,"{""calle"": ""Diagonal Norte Godínez 226 294"", ""ciudad"": ""Vieja Honduras"", ""estado"": ""Aguascalientes"", ""cp"": ""17853-3590""}","Segunda compra, siempre quedo satisfecho con este vendedor.",Kit maquillaje profesional
69d05657eadd846fd9970d12,319.07,20,6317.59,0.01,Electrónica,Transferencia,2026-04-02,"{""calle"": ""Avenida Sierra Leona 812 Edif. 836 , Depto. 539"", ""ciudad"": ""Nueva Irlanda"", ""estado"": ""Chiapas"", ""cp"": ""53608""}","Muy buena relación calidad-precio, lo recomiendo ampliamente.",Auriculares Bluetooth
69d05657eadd846fd9970d13,1477.01,4,4903.67,0.17,Deportes,Tarjeta de crédito,2026-06-11,"{""calle"": ""Privada Norte Sauceda 533 965"", ""ciudad"": ""Vieja Albania"", ""estado"": ""Campeche"", ""cp"": ""70900-5528""}",No cumplió del todo mis expectativas pero sirve para lo básico.,Bicicleta estática
69d05657eadd846fd9970d14,2943.81,17,30527.31,0.39,Belleza,Tarjeta de crédito,2026-01-09,"{""calle"": ""Pasaje Michoacán de Ocampo 140 Edif. 753 , Depto. 840"", ""ciudad"": ""Vieja Burundi"", ""estado"": ""Baja California"", ""cp"": ""59523""}","Muy buena relación calidad-precio, lo recomiendo ampliamente.",Shampoo sin sulfatos
69d05657eadd846fd9970d15,1343.7,19,18126.51,0.29,Belleza,Efectivo,2026-04-17,"{""calle"": ""Continuación Sinaloa 682 Interior 912"", ""ciudad"": ""San Mauro los bajos"", ""estado"": ""Puebla"", ""cp"": ""89397-6948""}","Entrega rápida, el empaque estaba en buen estado.",Perfume floral 100ml
69d05657eadd846fd9970d16,1270.78,16,13216.11,0.35,Hogar,PayPal,2026-10-28,"{""calle"": ""Viaducto Caldera 977 Edif. 990 , Depto. 671"", ""ciudad"": ""Nueva Israel"", ""estado"": ""Zacatecas"", ""cp"": ""59293-9775""}","Excelente producto, llegó antes de lo esperado y en perfectas condiciones.",Cafetera programable
69d05657eadd846fd9970d17,1156.03,9,8947.67,0.14,Deportes,Efectivo,2026-03-15,"{""calle"": ""Privada Norte Becerra 663 Interior 149"", ""ciudad"": ""San René los altos"", ""estado"": ""Querétaro"", ""cp"": ""97977""}","Muy buena relación calidad-precio, lo recomiendo ampliamente.",Colchoneta yoga antideslizante
69d05657eadd846fd9970d18,1015.09,5,3958.85,0.22,Belleza,Tarjeta de débito,2026-12-31,"{""calle"": ""Boulevard Chihuahua 096 955"", ""ciudad"": ""Nueva China"", ""estado"": ""Michoacán de Ocampo"", ""cp"": ""56798-2866""}",No cumplió del todo mis expectativas pero sirve para lo básico.,Perfume floral 100ml
69d05657eadd846fd9970d19,1756.58,19,23028.76,0.31,Deportes,Efectivo,2026-07-23,"{""calle"": ""Privada Djibouti 124 Edif. 399 , Depto. 249"", ""ciudad"": ""San David los bajos"", ""estado"": ""Tabasco"", ""cp"": ""26144""}","El producto es tal y como se describe, estoy muy satisfecho.",Colchoneta yoga antideslizante
69d05657eadd846fd9970d1a,1194.29,5,5732.59,0.04,Hogar,Transferencia,2026-02-09,"{""calle"": ""Ampliación Arroyo 706 112"", ""ciudad"": ""Vieja Egipto"", ""estado"": ""México"", ""cp"": ""09112-4740""}",No cumplió del todo mis expectativas pero sirve para lo básico.,Silla ergonómica oficina
69d05657eadd846fd9970d1b,2059.89,18,24842.27,0.33,Ropa,Transferencia,2026-06-03,"{""calle"": ""Pasaje Congo 345 274"", ""ciudad"": ""San Roberto los bajos"", ""estado"": ""Hidalgo"", ""cp"": ""26022-3467""}","Increíble producto, superó todas mis expectativas.",Sudadera con capucha
69d05657eadd846fd9970d1c,62.69,7,438.83,0,Deportes,Efectivo,2026-03-25,"{""calle"": ""Privada Bosnia y Herzegovina 821 Edif. 836 , Depto. 824"", ""ciudad"": ""Vieja Palau"", ""estado"": ""Durango"", ""cp"": ""93804""}",No cumplió del todo mis expectativas pero sirve para lo básico.,Mancuernas ajustables
69d05657eadd846fd9970d1d,2707.8,15,37773.81,0.07,Hogar,Transferencia,2026-10-16,"{""calle"": ""Ampliación Sur Quesada 786 Interior 646"", ""ciudad"": ""San Ángela los bajos"", ""estado"": ""Michoacán de Ocampo"", ""cp"": ""22870""}","Increíble producto, superó todas mis expectativas.",Lámpara LED escritorio
69d05657eadd846fd9970d1e,984.13,12,8030.5,0.32,Juguetes,Tarjeta de crédito,2026-05-04,"{""calle"": ""Cerrada Quintanilla 428 Edif. 709 , Depto. 935"", ""ciudad"": ""San Adán de la Montaña"", ""estado"": ""Quintana Roo"", ""cp"": ""59599""}","El producto es tal y como se describe, estoy muy satisfecho.",Auto control remoto
69d05657eadd846fd9970d1f,2630.62,12,19571.81,0.38,Hogar,Transferencia,2026-10-18,"{""calle"": ""Avenida Tamayo 525 425"", ""ciudad"": ""Vieja Cuba"", ""estado"": ""Baja California"", ""cp"": ""15205-6934""}","Muy buena relación calidad-precio, lo recomiendo ampliamente.",Lámpara LED escritorio
69d05657eadd846fd9970d20,2421.19,15,24332.96,0.33,Electrónica,Tarjeta de crédito,2026-07-19,"{""calle"": ""Circuito Sur Rubio 100 Edif. 212 , Depto. 325"", ""ciudad"": ""San Yeni los bajos"", ""estado"": ""Zacatecas"", ""cp"": ""16497-1812""}","Segunda compra, siempre quedo satisfecho con este vendedor.",Auriculares Bluetooth
69d05657eadd846fd9970d21,2663.7,1,1971.14,0.26,Hogar,Tarjeta de débito,2026-12-13,"{""calle"": ""Corredor Yucatán 764 Interior 856"", ""ciudad"": ""San Nadia los bajos"", ""estado"": ""San Luis Potosí"", ""cp"": ""43452-9889""}","Segunda compra, siempre quedo satisfecho con este vendedor.",Lámpara LED escritorio
69d05657eadd846fd9970d22,2390.41,16,31362.18,0.18,Libros,Tarjeta de crédito,2026-10-04,"{""calle"": ""Ampliación Sur Roque 350 664"", ""ciudad"": ""San Caridad los altos"", ""estado"": ""Chihuahua"", ""cp"": ""08327""}","Muy buena relación calidad-precio, lo recomiendo ampliamente.",Finanzas personales
69d05657eadd846fd9970d23,991.17,16,11735.45,0.26,Hogar,Transferencia,2026-06-19,"{""calle"": ""Avenida Sur Ojeda 360 097"", ""ciudad"": ""San Rocío los bajos"", ""estado"": ""Querétaro"", ""cp"": ""04493""}","Entrega rápida, el empaque estaba en buen estado.",Silla ergonómica oficina
69d05657eadd846fd9970d24,75.43,3,212.71,0.06,Electrónica,Tarjeta de crédito,2026-07-16,"{""calle"": ""Calzada de Anda 202 Interior 988"", ""ciudad"": ""San Esther los altos"", ""estado"": ""Campeche"", ""cp"": ""53474-3355""}","El producto es tal y como se describe, estoy muy satisfecho.",Tablet 10 pulgadas
69d05657eadd846fd9970d25,620.71,10,4965.68,0.2,Hogar,Tarjeta de crédito,2026-03-13,"{""calle"": ""Calle Sudán del Sur 729 Interior 231"", ""ciudad"": ""San Elsa los altos"", ""estado"": ""Quintana Roo"", ""cp"": ""28970-8968""}",No cumplió del todo mis expectativas pero sirve para lo básico.,Set de sábanas 400 hilos
69d05657eadd846fd9970d26,2957.09,4,8279.85,0.3,Libros,Transferencia,2026-12-19,"{""calle"": ""Periférico Puebla 567 972"", ""ciudad"": ""Nueva Nauru"", ""estado"": ""Querétaro"", ""cp"": ""90228-8646""}","Muy buena relación calidad-precio, lo recomiendo ampliamente.",Novela bestseller año
69d05657eadd846fd9970d27,1159.78,20,19252.35,0.17,Ropa,Transferencia,2026-02-10,"{""calle"": ""Circunvalación Zacatecas 276 Edif. 717 , Depto. 761"", ""ciudad"": ""Nueva República Unida de Tanzanía"", ""estado"": ""Tlaxcala"", ""cp"": ""07298-3025""}","Increíble producto, superó todas mis expectativas.",Sudadera con capucha
69d05657eadd846fd9970d28,923.19,20,14032.49,0.24,Belleza,Transferencia,2026-09-14,"{""calle"": ""Andador Norte Botello 297 400"", ""ciudad"": ""Nueva República de Corea"", ""estado"": ""Baja California"", ""cp"": ""09417-3423""}","Segunda compra, siempre quedo satisfecho con este vendedor.",Perfume floral 100ml
69d05657eadd846fd9970d29,898.34,9,8004.21,0.01,Deportes,Efectivo,2026-06-27,"{""calle"": ""Circunvalación Guinea Bissau 257 959"", ""ciudad"": ""San Angélica de la Montaña"", ""estado"": ""México"", ""cp"": ""52799-9745""}",No cumplió del todo mis expectativas pero sirve para lo básico.,Mancuernas ajustables
69d05657eadd846fd9970d2a,2811.7,10,17432.54,0.38,Hogar,Transferencia,2026-01-28,"{""calle"": ""Avenida Sur Posada 998 Edif. 963 , Depto. 983"", ""ciudad"": ""San Silvia de la Montaña"", ""estado"": ""México"", ""cp"": ""51183""}",No cumplió del todo mis expectativas pero sirve para lo básico.,Lámpara LED escritorio
69d05657eadd846fd9970d2b,1891.22,6,10779.95,0.05,Libros,Tarjeta de crédito,2026-02-20,"{""calle"": ""Calle Norte Hurtado 005 Edif. 353 , Depto. 045"", ""ciudad"": ""Nueva Haití"", ""estado"": ""San Luis Potosí"", ""cp"": ""22138""}","Producto auténtico y de calidad, envío rápido y seguro.",Python para Ciencia de Datos
69d05657eadd846fd9970d2c,769.44,20,11079.94,0.28,Juguetes,Transferencia,2026-08-12,"{""calle"": ""Callejón Sánchez 639 Edif. 341 , Depto. 805"", ""ciudad"": ""Vieja Belice"", ""estado"": ""Puebla"", ""cp"": ""78006-2649""}","Excelente producto, llegó antes de lo esperado y en perfectas condiciones.",Auto control remoto
69d05657eadd846fd9970d2d,1460.81,8,9699.78,0.17,Juguetes,Tarjeta de crédito,2026-04-29,"{""calle"": ""Calle Salinas 674 Edif. 781 , Depto. 945"", ""ciudad"": ""Nueva Kuwait"", ""estado"": ""Guerrero"", ""cp"": ""90256-1151""}",No cumplió del todo mis expectativas pero sirve para lo básico.,Juego de mesa familiar
69d05657eadd846fd9970d2e,293.72,11,3198.61,0.01,Ropa,Tarjeta de crédito,2026-02-08,"{""calle"": ""Eje vial Norte Enríquez 931 Interior 490"", ""ciudad"": ""Vieja Côte d'Ivoire"", ""estado"": ""Tabasco"", ""cp"": ""26722-1832""}","Excelente producto, llegó antes de lo esperado y en perfectas condiciones.",Playera algodón premium
69d05657eadd846fd9970d2f,2141.08,5,8885.48,0.17,Belleza,Tarjeta de crédito,2026-06-24,"{""calle"": ""Circunvalación Guanajuato 018 Interior 041"", ""ciudad"": ""Nueva Brunei Darussalam"", ""estado"": ""Distrito Federal"", ""cp"": ""54196-5307""}","Segunda compra, siempre quedo satisfecho con este vendedor.",Crema hidratante FPS 50
69d05657eadd846fd9970d30,1233.91,18,17101.99,0.23,Hogar,Tarjeta de débito,2026-11-06,"{""calle"": ""Periférico Farías 517 Edif. 828 , Depto. 560"", ""ciudad"": ""Nueva Benin"", ""estado"": ""Nayarit"", ""cp"": ""72229""}",El artículo es de buena calidad aunque el envío tardó un poco.,Set de sábanas 400 hilos
69d05657eadd846fd9970d31,1813.73,18,20567.7,0.37,Alimentos,Tarjeta de débito,2026-11-11,"{""calle"": ""Prolongación Barbados 617 Edif. 381 , Depto. 850"", ""ciudad"": ""Vieja Swazilandia"", ""estado"": ""Colima"", ""cp"": ""73641""}","Entrega rápida, el empaque estaba en buen estado.",Snack saludable mixto
69d05657eadd846fd9970d32,1547.42,7,9315.47,0.14,Juguetes,Tarjeta de crédito,2026-11-01,"{""calle"": ""Eje vial Belice 704 033"", ""ciudad"": ""San Abril los altos"", ""estado"": ""Quintana Roo"", ""cp"": ""13759-8316""}","Producto auténtico y de calidad, envío rápido y seguro.",Muñeca articulada deluxe
69d05657eadd846fd9970d33,886.88,13,9338.85,0.19,Ropa,Tarjeta de crédito,2026-07-23,"{""calle"": ""Continuación Sur Roque 817 450"", ""ciudad"": ""San Aldonza los bajos"", ""estado"": ""Puebla"", ""cp"": ""73186""}",El artículo es de buena calidad aunque el envío tardó un poco.,Sudadera con capucha
69d05657eadd846fd9970d34,2912.38,17,31191.59,0.37,Deportes,Transferencia,2026-06-17,"{""calle"": ""Pasaje Cisneros 275 Edif. 638 , Depto. 449"", ""ciudad"": ""San Homero de la Montaña"", ""estado"": ""Nuevo León"", ""cp"": ""51815""}",El artículo es de buena calidad aunque el envío tardó un poco.,Mancuernas ajustables
